%
@relation cancer
@attribute BR_BR8T real
@attribute BR_BR10T real
@attribute BR_BR14T real
@attribute BR_BR16T real
@attribute BR_BR17T real
@attribute BR_BR20T real
@attribute BR_BR6T real
@attribute BR_BR15T real
@attribute BR_BR21T real
@attribute BR_BR29T real
@attribute BR_BR31T real
@attribute BR_BR32T real
@attribute BR_U1 real
@attribute BR_U16 real
@attribute BR_UX7 real
@attribute BR_UX8 real
@attribute BR_UX19 real
@attribute BR_B24T real
@attribute BR_B46T real
@attribute BR_B30T real
@attribute BR_B34T real
@attribute BR_B36T real
@attribute BR_B37T real
@attribute BR_B38T real
@attribute BR_B39T real
@attribute BR_B41T real
@attribute PR_PR29T real
@attribute PR_PR13BT real
@attribute PR_PR8T real
@attribute PR_PR21T real
@attribute PR_PR27T real
@attribute PR_PR9T real
@attribute PR_PR7T real
@attribute PR_PR19T real
@attribute PR_PR5T real
@attribute PR_PR24T real
@attribute PR_U40 real
@attribute PR_U41 real
@attribute PR_PR4 real
@attribute PR_PR3 real
@attribute PR_PR1 real
@attribute PR_PR10 real
@attribute PR_PR22 real
@attribute PR_PR12 real
@attribute PR_PR31 real
@attribute PR_PR30 real
@attribute PR_PR26 real
@attribute PR_PR16 real
@attribute PR_PR23 real
@attribute PR_PR6 real
@attribute PR_PR11 real
@attribute PR_PR17 real
@attribute LU_A_LU_A31T real
@attribute LU_A_LU_A34T real
@attribute LU_A_LU_A39T real
@attribute LU_A_LU_A8T real
@attribute LU_A_LU_A20T real
@attribute LU_A_LU_A5T real
@attribute LU_A_LU_A6T real
@attribute LU_A_LU_A17T real
@attribute LU_A_LU_A18T real
@attribute LU_S_LU_S19T real
@attribute LU_S_LU_S24T real
@attribute LU_S_LU_S25T real
@attribute LU_S_LU_S12T real
@attribute LU_S_LU_S13T real
@attribute LU_S_LU_S14T real
@attribute LU_S_LU_S11T real
@attribute LU_S_LU_S7T real
@attribute LUA_U17 real
@attribute LUA_UX4 real
@attribute LUA_LU40T real
@attribute LUA_LU44T real
@attribute LUA_LU33T real
@attribute LUS_U2 real
@attribute LUS_U19 real
@attribute LUS_LU41T real
@attribute LUS_LU30T real
@attribute LUS_LU26T real
@attribute LUS_LU36T real
@attribute CO_CO7T real
@attribute CO_CO9T real
@attribute CO_CO42T real
@attribute CO_CO15T real
@attribute CO_CO40T real
@attribute CO_CO27T real
@attribute CO_CO30T real
@attribute CO_CO32T real
@attribute CO_CO20T real
@attribute CO_CO24T real
@attribute CO_CO8T real
@attribute CO_U6 real
@attribute CO_U12 real
@attribute CO_CO14T real
@attribute CO_CO21T real
@attribute CO_CO23T real
@attribute CO_CO5T real
@attribute CO_CO43T real
@attribute CO_CO44T real
@attribute CO_CO49T real
@attribute CO_CO51T real
@attribute CO_CO56T real
@attribute CO_CO61T real
@attribute class_label real
@data
81.7,77.62,239.92,277.45,128.5,154.6,265.11,232.34,255.97,275.37,205.2,31.59,187.4,234.89,265.11,198.36,245.61,247.16,256.69,477.16,233.57,506.55,358,256.84,279.23,382.76,491.02,578.01,531.85,354.45,437.87,403.3,271.23,697.42,452.32,778.25,634.98,107.18,399.52,364.88,407,437.4,722.06,274.82,437.54,396.08,239.04,522.35,346.01,510,461.44,634.98,282.67,340.96,359.32,108.63,213.46,172.24,135.8,194.84,279.86,447.85,114.33,229.16,153.82,229.08,318.46,109.97,134.32,110.08,229.01,126.61,189.03,202.9,288.2,178.66,359.45,326.3,174.98,335.82,133.91,172.89,214.04,183.74,136.17,197.29,325.46,178.17,155.91,158.89,269.98,150.96,304.24,92.96,302.59,308.12,324.25,278.94,286.96,385.57,238.4,48.08,83.39,1
600.95,137.8,104.1,411.9,279.91,142.54,267.25,403.08,318.88,304.48,310.9,327.88,331.01,2047.24,421.05,228.16,510.03,546.13,212.74,298.22,273.21,281.9,262.03,293.69,284.36,215.11,240.71,232.61,216.43,76.55,127.43,63.52,253.43,280.64,231.56,288.81,265.72,209.85,272.17,331.89,201,32.97,136.82,218.87,152.15,308.91,268.21,328.11,268.9,246.86,224.54,265.72,342.12,441.83,333.51,320.96,370.53,578.01,1034.04,154.6,561.7,298.57,289.63,302.93,253.96,767.21,351.1,199.13,289.86,371.26,495.1,316.02,305.28,362.19,291.36,309.94,277.04,379.51,519.8,240.02,592.03,513.63,356.74,566.63,420.45,283.06,529.4,215.99,684.1,663.11,449.35,432.49,329.68,315.09,236.98,344.49,622.7,299.57,203.07,217.68,357.6,375.98,460.06,1
266.61,109.89,20,266.77,156.39,20,20,20,20,20,198.98,74.07,35.65,20,396.68,120.25,171.4,185.64,95.88,202.13,207.85,150.13,20,462.75,243.3,1001.83,687.62,615.27,396.95,698.42,479.07,613.02,888.06,498.82,779.06,887.77,776.63,55.84,556.66,832.72,1344,236.64,415.46,554.55,336.42,587.49,375.5,259.86,590.81,464.07,604.61,776.63,915.81,258.24,335.57,241.95,193.32,193.64,20,214.96,1258.88,206.39,502.09,77.7,147.63,20,494.5,206.07,284.81,298.95,205.02,303.06,181.95,335.81,388.13,113.51,257.18,140.56,20,380.12,144.99,42.47,209.35,20,804.12,48.61,20,122.43,20,20,56.99,400.87,199.57,80.24,256.57,856.67,98.56,837.81,338.44,438.28,312.42,448.1,631.53,2
103.21,28.78,35.69,145.13,83.67,20,41.86,87.53,41.22,49.25,71.51,23.96,66.2,20,28.27,20,20,68,64.92,76.21,145.71,88.56,93.81,105.12,84.18,50.5,87.27,48.34,45.61,48.24,56.53,64.53,57.6,94.17,77.51,47.49,20,116.18,40.05,44.98,42,72.74,121.84,56.93,50.09,66.33,61.17,71.75,22.17,80.37,35.02,20,45.89,68.59,73.31,20,172.18,20,37.83,20,28.68,44.08,20,20,55.75,20,26.7,20,45.45,51.8,85.06,20,26.28,20.29,20,24.68,44.68,20,20,37.08,52.36,34.38,28.16,88.28,71.57,36.22,66.57,85.6,24.39,33.9,56.05,22.44,78.26,23.49,38.19,47.48,83.83,20,70.55,65.4,20,40.39,52.47,0
65.58,20,20,264.64,130.49,20,334.87,153.45,419.75,184.7,502.63,20,255.64,655.89,20,20,96.15,202.91,116.86,60.75,100.71,20,20,20,20,164.62,68.09,20,20,140.52,21.08,20,272.28,108.16,169.74,20,256.92,20,171.52,30.99,141,104.74,20,20,36.86,20,20,181.12,86.74,299.49,163.77,256.92,224.26,240.08,259.17,463.16,332.27,541.03,118.34,185.31,135.48,68.13,168.63,237.03,194.08,393.97,72.2,281.36,294.91,306.5,219.2,37.88,20,166.38,249.28,273.42,114.19,25.1,269.68,400.72,20,373.09,204.65,467.06,269.37,357.4,527.29,20,393.49,306.13,172.83,20,135,79.26,20,20,196.21,81.52,349.89,20,23.07,20,20,0
301.01,343.64,29.74,20,62.76,20,133.09,239.9,20,20,220.74,20,113.05,192.53,20,20,102.42,251.48,362.56,123.71,20,20,52.84,20,167.33,20,127.55,89.62,125.2,182.47,61.32,81.67,100.53,100.7,198.2,129.87,91.83,20,52.38,177.94,110,20,109.86,63.8,20,68.22,99.76,125.99,109.87,85.16,189.52,91.83,68.84,20,20,108.63,88.61,20,255.12,20,24.72,20,20,78.68,20,321.89,107.8,59.44,136.34,131.67,135.22,20,155.67,184.64,20,20,20,33.13,178.07,119.5,85.58,178.96,20,260.73,20,168.69,116.24,20,450.76,161.01,117.71,81.6,361.96,20,118.49,214.17,230.29,20,49.57,125.92,95.17,20,45.91,1
20,20,20,20,20,20,20,20,20,20,20,20,20,130.92,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,90.75,20,20,33.58,20,20,20,20.12,20,20,20,20,20,27.65,20,28.73,45.45,20,112.32,20,20,20,20,20,20,20,20,20,20,20,20,22.58,29.82,20,20,20,20,20,20,37.74,20,20,20,20,20,20,20,20,20,20,57.16,0
618.16,230.26,792.12,769.38,879.58,902.37,985.3,528.44,457.71,607.83,771.04,1005.44,854.51,332.44,1542.88,1024.67,1198.79,496.48,342.58,995.18,847.48,955.85,830.3,1095.63,600.54,582.72,1237.14,1719.94,1574.19,1410.47,1240.79,1310.73,840.93,1429.33,1026.31,1778.44,843.06,1043.83,1839.44,900.7,1323,1070.7,1353.23,1177.8,1327.74,1103.91,1381.54,1029.82,1905.45,1716.57,1610.92,843.06,451.64,1026.91,686.63,450.33,567.88,497.25,471.43,432.03,432.15,485.92,666.91,343.25,726.78,375.21,395.6,1023.39,737.27,2162.78,668.49,422.69,571.13,742.63,923.51,654.43,297.89,433.73,401.43,468.71,567.87,975.69,630.86,620.01,868.73,349.78,423.73,754.47,758.34,287.07,545.57,734.42,672.08,604.74,996.89,468.74,378.6,688.52,516.72,445.11,1059.34,672.16,592.17,2
142.445,167.895,130.365,128.055,164.365,265.885,90.695,218.835,405.65,131.53,102.08,68.28,78.935,271.465,51.425,297.025,152.595,353.475,96.385,89.465,84.64,68.04,77.1,189.105,96.495,97.455,188.445,288.5,259.13,285.24,242.41,402.295,214.16,179.48,196.725,150.225,209.055,147.705,214.14,187.94,168,152.265,197.745,185.01,124.74,300.38,367.97,130.365,190.83,116.735,194.155,209.055,240.95,254.2,261.23,165.415,165.63,96.82,109.61,169.42,196.3,124.735,133.855,101.305,162.085,106.765,102.86,99.07,80.295,299.485,179.935,103.21,106.645,160.8,35.765,112.03,96.815,43.675,108.075,131.34,216.475,121.835,193.385,120.1,248.985,145.345,290.59,192.595,187.73,184.845,128.45,179.525,143.32,142.38,240.9,56.065,90.735,220.505,119.17,265.02,120.55,105.775,91.825,2
56.98,60.18,187.37,419.37,177.31,51.53,133.09,20,246.21,379.48,93.27,130.72,158.88,259.27,360.62,37,303.09,172.69,177.78,64.06,234.64,114.49,210.27,114.87,314.13,439.31,32.61,185.29,194.11,41.95,81.44,225.85,62.83,127.74,226.65,201.59,21.49,20,60.6,45.98,94,308.41,1210.42,78.52,20,81.49,73.41,214.36,321.91,153.09,56.65,21.49,236.77,141.22,113.58,234.05,171.17,332.79,316.23,266.84,68.23,188.36,92.41,173.1,361.33,76.03,250.22,219.94,149.47,104.69,137.41,234.27,396.25,322.62,171.45,180.64,147.95,202.81,189.39,454.29,68.47,68.75,95.76,110.86,63.61,195.38,69.74,42.8,113.49,39.19,56.99,43.86,148.7,88.07,233.06,101.02,120.67,138.49,179.23,74.19,39.41,22.12,81.52,2
38.705,52.765,61.96,21.74,32.415,105.81,74.595,38.9,71.585,21.755,31.245,40.305,20,26.685,20,27.24,63.235,57.49,46.955,24.91,36.965,20,55.83,32.215,40.285,35.25,9682.785,11214.825,12103.92,8301.315,6470.295,11610.545,5188.54,7088.365,7693.91,16000,8493.615,2175.48,11079.285,5422.675,11220,10041.705,6579.39,9885.145,4791.69,8842.205,5405.225,7808.96,9074.235,3625.47,10772.755,8493.615,74.06,35.22,138.875,20,30.71,20,62.08,42.355,34.23,20,20,26.23,20,56.775,59.34,20,20,91.195,60.71,49.38,29.82,46.67,73.63,31.59,45.675,126,50.44,21.33,45.24,26.175,30.51,64.405,59.145,55.28,63.4,35.88,68.94,32.835,38.025,34.68,37.39,23.975,46.025,43.945,48.36,25.225,26.205,22.2,41.335,22.02,22.485,0
890.14,961.14,934.88,668,218.15,188.59,368.15,488.45,462.05,614.55,528.54,394.33,361.56,1202.68,265.11,269.27,304.14,672.41,543.34,420.82,462.85,331.58,326.73,373.88,519.44,454.46,210.99,187.3,197.02,363.89,210.79,396.24,281.71,340.32,242.35,302.38,259.85,362.96,396.44,220.93,135,447.1,302.6,289.54,340.2,318.38,189.16,337.73,379.74,356.9,149.35,259.85,388.02,193.68,208.57,278.49,410.81,235.49,705.21,342.02,541.92,269.51,187.69,273.42,132.14,468.03,517.25,196.16,291.88,445.72,465.65,90.72,273.94,393.64,215.63,231.96,133.06,213.85,464.22,200.88,568.87,492.39,401.8,734.98,329,485.12,548.42,304.57,770.01,654.64,254.1,619.15,249.46,236.81,277.13,349.54,391.49,152.24,314.61,271.36,276.85,163.47,284.84,2
623.53,289.56,145.73,197.41,131.49,195.17,1804.23,433.34,278.75,276.49,355.47,151.41,154.81,32.09,134.5,200.41,543.48,138.15,245.7,188.87,286.07,388.82,526.22,249.25,429.1,218.14,444.03,607.21,537.67,535.87,700.4,495.05,933.09,368.29,739.81,514.63,728.76,272.89,628.55,437.85,643,639.12,181.76,272.86,480.07,350.6,508.2,452.35,682.37,478.42,621.09,728.76,398.45,258.24,67.11,464.15,266.82,288.03,174.6,488.15,89,82.16,180.07,182.94,230.22,58.26,152.31,272.44,262.59,1390.05,512.55,115.64,456.9,182.61,186.17,240.85,120.15,91.36,89.55,171,103.71,117.28,20,171.43,65.6,138.2,98.27,230.92,29.7,64.62,48.58,313.15,134.02,73.39,80.3,20,37.77,54.02,65.78,20,46.14,38.46,163.04,1
198.345,238.98,271.145,214.485,487.6,286.17,218.955,219.37,131.24,179.665,264.785,264.16,304.02,238.1,96.49,179.855,253.445,232.055,134.335,182.25,497.67,282.975,312.17,405.855,153.985,113.615,761.465,646.49,836.11,351.83,835.495,522.275,875.49,686.23,770.225,520.935,398.08,721.405,305.035,1082.635,761,292.895,656.64,691.955,556.615,918.665,574.075,401.17,899.23,270.31,767.35,398.08,183.06,115.505,207.54,85.425,144.49,159.1,120.28,129.185,219.54,124.235,100.035,150.975,151.755,175.755,71.21,125.325,76.255,172.14,131.95,122.62,245.635,187.685,85.2,109.565,69.01,132.525,98.815,72.625,153.045,178.96,165.225,255.6,437.845,180.13,196.015,315.525,339.4,246.815,114.44,290.705,127.18,221.155,175.78,93.95,149.225,164.025,142.525,303.09,108.145,150.49,242.21,2
121.48,696.87,136.81,137.66,148.42,94.29,291.94,112.39,146.42,175.75,143.02,140.52,68.24,223.34,71.15,128.47,73.16,146.79,89.89,123.71,279.64,232.21,105.67,288.27,92.39,198.95,91.11,125.87,77.64,103.82,64.2,75.62,124.62,473.65,63.78,36.83,21.49,57.64,61.62,57.98,126,149.36,79.9,143.3,84.11,70.12,31.06,67.37,75.18,150.22,46.35,21.49,20,20,43.37,225.16,36.25,36,38.8,46.59,53.4,124.24,119.09,140.65,200.28,78.99,160.22,245.69,108.07,115.48,56.71,45.86,139.5,87.25,102.03,98.71,52.63,57.23,33.97,106.1,90.62,22.24,61.96,113.94,32.8,93.4,196.54,123.42,112.43,62.5,38.3,147.9,124.24,49.91,66.59,83.85,64.48,94.29,79.13,101.52,97.09,151.93,29.05,1
1997.45,510.23,1739.88,3962.13,3543.21,2469.19,7332.86,3648.27,1090.04,1793.28,1587.69,4982.53,753.68,2750.62,904.48,5492.33,2472.83,1386.92,422.49,1683.3,3466,4251.11,1045.96,3096.17,1845.77,2891.38,8027.03,6443.72,8210.65,5109.15,6781.69,5113.86,7039.54,6713.09,7598.25,3267.09,641.82,1051.04,5373.52,9550.78,8515,7896.43,4281.4,6825.33,6479.01,6597.9,5128.07,4478.01,8908.46,6908.39,4186.94,641.82,1763.81,1372.91,596.8,1377.64,1961.4,416.48,8151.09,2093.43,2857.95,2894.49,282.01,1892.32,2688.26,1944.2,1887.01,856.95,1076.61,1999.82,2043.64,5989.43,3240.78,1532.95,454.39,1524.05,853.95,153.61,2572.26,3734.24,2340.93,5636.76,917.19,1040.87,443.31,865.39,3700.52,655.93,497.43,353.8,2440.11,7001.44,5604.56,1653.74,3170.86,1762.84,828.12,1090.23,1948.68,918.54,645.98,428.87,773.01,2
11684.76,4828.39,8485.27,11239.73,13417.77,11165.09,13925.13,10794.6,12909.08,6561.93,12315.97,9681.84,11572.03,4192.04,12232.9,8776.01,8847.21,7501.21,7160.31,9908.7,8070.9,8560.54,10396,8856.1,9794.46,8348.94,5160.51,7309.73,7335.24,6720.96,8292.67,6382.24,6442.61,5734.09,6770.13,5718.14,3644.8,6801.58,6304.02,6419.84,5605,7587.05,5909.27,6262.93,6382.62,4922.6,5340.76,6230.54,7357.7,7315.05,5945.15,3644.8,11499.72,8639.92,7595.3,9681.99,6894.09,9301.7,11600.48,8240.32,4779.41,7211.69,11733.81,7755.16,8018.34,10575.12,6789.49,9239.25,7521.14,10613.18,12612.99,9225.4,7613.72,12000.81,9738.92,7885.76,8095.62,11189.59,7736.33,8384.26,10285.01,12962.01,7274.59,8994.22,9144.52,8252.68,11803.19,8400.68,12540.79,8429.81,8394.64,9845.27,8964.95,10220.89,10192.18,10441.64,8698.5,9822.89,8136.97,8435.69,8733.28,10305.43,8065.56,0
181.68,150.89,101.12,120.58,145.43,205.03,182.46,148.05,229.94,125.37,102.6,233.11,124.26,264.41,46.78,122.3,35.54,126.28,70.91,97.2,118.93,138.25,87.34,123.54,93.42,109.07,209.07,253.76,229.04,216.03,160.01,108.89,432.51,719.79,413.08,41.67,45.91,45.03,89.35,301.9,386,178.45,93.88,197.28,112.46,951.36,42.35,102.37,216.86,133.96,72.1,45.91,109.52,38.33,74.34,78.02,79.54,30.17,97.97,61.42,90.98,49.09,55.26,49.18,32,128.36,89.01,72.32,55.55,47.49,65.43,133.59,55.6,60.87,94.66,37.51,40.71,84.34,128.66,55.63,160.09,194.13,110.78,171.43,58.64,99.12,90.88,43.8,164.4,153.6,122.38,177.48,135,49.91,47,88.9,75.53,51.07,87.71,68.33,65.37,79.81,55.28,0
6515.9,16000,9547.05,7572.12,13550.26,8170.7,5220.58,6795.12,12251.81,9104.08,8252.45,9215.61,9446.45,6321.43,6333.31,12674.29,5605.15,7559.5,6541.06,7843.24,8392.32,7342.24,7969.8,9698.15,8256.67,10531.36,6241.33,7301.67,7474.99,7003.05,9051.51,6332.84,7476.23,7948.48,6665.15,8774.92,7969.51,13878.76,9191.06,5975.99,6020,7496.85,8203.26,7262.09,6681.24,7018.62,9038.35,9822.23,8049.71,8098.7,7843.44,7969.51,6852.9,7375.96,8172.48,12178.53,8119.46,7034.41,7940.59,8482.8,4790.28,7319.89,10184.68,9808.78,8108.15,9567.96,7855.63,10875.89,5359.84,7005.3,8416.66,7213.64,7330.68,8773.6,5603.11,6536.42,5082.97,7330.21,11286.43,5679.13,6388.49,6638.73,6086.09,8568.22,9733.95,5852.83,8376.35,8624.64,11298.8,3904.53,11769.88,8357.06,8647.99,11430.37,5032.44,5240.01,10228.54,6854.71,9424.02,9363.01,8410.29,7262.94,7284.12,2
20,20,20,20,20,20,20,44.31,20,20,563.77,21.79,899.32,343.99,20,82.22,61.66,20,20,33.14,20,20,690.12,20,20,20,8250.48,6369.2,6333.65,3351.57,3426.3,3096.35,4746.08,1953.32,8745.24,1309.36,20,20,1888.74,6318.87,7831,5020.85,1911.5,5040.97,4406.6,3579.9,1836.09,859.2,6769.78,6234.78,2338.1,20,250.33,20,20,20,20,20,144.53,20,68.23,207.39,20,31.47,20,20.74,20,20,20,47.49,45.8,45.86,84.91,20,20,20,37.73,20,46.32,113.31,250.71,2808.77,20,20,20,41.94,474.45,43.8,26.52,20,288.67,6541.41,187.83,81.22,20,20,111.46,20,282.2,55.64,24.03,43.27,20,1
469.8,1102.44,425.3,417.23,980.18,429.81,612.86,701.34,1271.17,566.42,966.91,1094.76,630.44,573.74,569.2,696.82,878.97,909.86,974.82,1793.75,539.99,555.15,1687.56,690.33,979.34,664.52,355.8,293.03,374.62,421.57,474.28,277.27,338.26,372.95,220.77,314.01,342.89,514.26,360.49,340.89,246,199.79,350.54,368.06,391.24,262.48,367.97,293.98,289.14,312.89,352.26,342.89,569.51,298.59,735.16,395.02,783.35,609.15,332.72,596.16,373.81,1266.4,832.69,748.47,1062.3,1347.81,613.18,1048.16,1888.62,570.91,809.17,367.86,450.84,416.97,1310.58,701.81,1385.18,1787.12,1783.8,564.51,493.36,947.38,525.72,560.47,483.07,610.92,926.71,666.88,766.83,593.2,795.93,526.33,545.88,738.8,690.38,783.93,954.32,725.84,614.92,707.69,669.05,852.94,528.46,0
844.455,1054.465,354.42,805.66,1003.59,1048.2,1621.77,722.95,1483.21,519.4,888.15,1279.405,696.135,697.6,450.295,717.89,511.08,580.13,349.075,950.445,999.085,1373.295,1118.75,739.095,1083.025,751.37,695.77,838.825,654.135,621.34,677.885,672.505,974.455,700.68,1140.62,452.605,153.375,496.25,678.88,1316.56,995,753.565,381,795.015,623.705,663.295,573.135,518.41,844.295,931.965,388.825,153.375,288.925,521.52,437.28,336.755,391.675,360.525,711.51,541.625,541.92,557.555,408.72,813.385,1082.945,421.13,391.64,1407.29,460.54,472.165,564.89,529.36,552.43,467.695,519.08,439.74,272.075,318.77,523.925,530.005,703.285,893.795,605.98,494.26,396.59,354.545,865.955,573.815,442.81,644.045,441.405,1007.275,897.57,622.845,614.49,555.12,429.72,587.845,964.805,584.7,457.09,377.905,603.415,1
4081.98,2197.02,1742.86,1534.48,1951.4,2545.94,3245.69,1682.57,2099.81,1043.28,1735.88,1612.19,3316.19,4180.49,1233.91,1268.25,1073.37,1829.43,1174.57,1946.18,1457.11,1744.29,2167.41,1759.95,1514.18,1640.1,659.81,803.58,973.44,1117.89,927.48,1083.87,1305.91,900.67,1049.86,1061.25,761.98,1023.12,1339.27,1715.42,1029,846.67,630.18,866.66,785.31,1883.76,1081.33,836.46,1194.16,834.37,745.72,761.98,1851.43,1049.1,1045.95,1444.79,1117.63,1594.88,1588.89,2011.9,2181.54,902.71,2434.22,1118.28,2355.84,5094.03,1411.3,2247.89,976.63,2035.43,2280.28,1427.57,600.44,1361.49,2003.74,1787.6,1240.21,1599.37,1621.17,1351.54,1730.78,2400.3,2404.21,2085.85,1985.95,1693.61,2204.25,1880.2,2775.65,3100.53,1871.19,4007.67,5651.52,2277.07,1936.01,2294.21,1316.34,3422.93,1069.68,2387.61,2425.32,2818.44,2726.62,1
319.29,195.37,187.37,441.78,373.55,69.08,345.61,543.57,95.45,454.48,174.11,481.48,290.27,594.28,62.38,452.21,100.33,185.64,370.55,266.19,537.85,381.26,291.14,345.7,284.36,207.03,275.24,263.83,245.54,293.63,203.12,257.1,329.88,282.51,279.64,418.68,290.14,232.36,266.01,392.87,237,177.48,248.67,265,226.8,336.39,266.33,209.11,273.72,182.76,300.76,290.14,20,298.59,250.9,204.42,267.83,316.25,159.08,264.72,312.5,166.32,122.9,279.32,183.76,75.04,175.05,176.34,181.79,250.38,55.62,352.91,206.21,65.94,249.28,149.05,193.63,334.33,187.34,242.08,187.27,323.54,65.71,29.77,220.66,201.1,45.44,147.31,31.82,133.47,194.31,291.73,122.28,234.85,20,189.92,81.06,110.01,86.76,28.31,134.58,172.13,109.63,1
181.68,142.17,20,20,46.82,20,82.64,20,20,20,129.54,20,89.63,20,20,20,20,20,20,30.93,20,140.41,20,20,101.63,116.14,158.24,39.27,29.12,187.71,173.42,85.7,229.35,36.36,192.31,20,20,72.05,107.84,111.96,156,20,101.87,50.06,20.79,20,87.52,70.87,20,69.85,51.5,20,146.03,20,174.5,70.12,161.1,20,206.61,20,44.5,145.28,56.21,20,73.3,20.74,196.81,224.89,273.7,123.03,205.02,20,20,20,208.26,159.91,90.36,40.16,20,84.47,51.35,172.89,144.57,20,21.87,20,20,20,108.18,20,104.63,133.62,20,33.27,20,156.58,20,106.08,37.18,134.71,65.37,27.89,20,2
679.97,351.92,516.02,860.615,690.81,837.68,1445.215,1503.72,1581.365,777.985,1049.825,1511.425,851.965,304.195,1232.94,1344.82,1200.88,645.97,1045.23,1329.295,873.195,1012.015,1057.825,926.035,873.095,1240.17,609.94,879.1,817.185,753.47,718.12,854.495,898.01,693.685,619.125,745.295,692.62,458.425,587.985,706.26,754.5,798.18,804.945,903.96,794.28,668.98,757.115,780.46,905.01,632.47,980.045,692.62,960.66,691.495,1880.24,541.675,1022.99,1053.36,541.76,1235.73,689.27,1094.58,2137.925,1395.145,964.74,578.62,1085.43,1183.885,903.405,1108.375,1023.455,869.305,888.035,1286.92,797.815,947.1,1344.47,1021.065,830.14,1134.175,861.87,874.075,1344.33,883.305,1348.32,743.875,1066.195,663.895,910.54,1257.375,765.105,1341.84,765.015,916.895,1463.02,910.715,466.105,1050.45,502.425,1181.115,1110.285,1467.875,1004.92,0
768.66,444.81,443.15,817.4,633.53,671.02,1999.58,933.68,1470.74,1085.82,1228.07,1262.52,885.06,275.96,1112.08,915.73,664.72,533.18,943.85,960.94,1202.12,938.57,745.11,1027.36,1320.16,1768.36,503.49,576,603.67,631.3,576.8,574.7,561.32,569.68,511.19,544.68,540.22,342.24,580.28,589.8,553,676.95,946.76,689.01,667.18,488.94,510.08,389.35,724.78,755.9,658.17,540.22,707.19,943.18,1122.36,1040.88,1007.88,895.24,841.98,1218.79,920.68,1113.11,1034.66,1117.29,1209.93,411.75,1020.65,1048.16,966.53,720.93,1115.61,779.58,1009.84,1084.53,960.32,1294.06,1133.96,1387.53,713.31,1197.02,701.78,810.88,828,715.47,1191.77,559.46,964.75,880.88,896.23,684.3,528.75,1000.64,632.95,879.71,873.5,1041.54,747.98,1193.36,773.18,868.75,925.72,861.59,610.91,2
126.86,65.41,76.34,186.74,156.39,104.16,246.86,113.47,159.44,118.66,130.58,244.01,62.13,125.79,154,208.63,158.86,101.46,106.87,115.98,231.42,266.77,153.12,183.15,144.75,321.15,165.91,109.76,108.7,155.2,121.68,101.83,151.85,121.21,133.44,173.48,153.37,26.12,218.76,185.94,144,100.86,117.85,148.21,131.36,97.6,81.88,56.87,97.34,132.04,169.95,153.37,229.47,104.91,194.12,221.21,230.57,128.45,148.41,226.6,290.74,174.33,382.04,276.37,192.02,118.49,233.4,177.34,95.95,94.97,366.42,241.25,160.73,364.21,85.2,267.5,91.35,122.49,86.46,209.12,81.56,137.51,76.04,79.04,103.37,65.76,97.22,107.5,93.33,198.09,48.58,108.12,89.02,64.58,99.88,96.98,123.44,94.29,77.22,122.99,44.22,63.47,78.71,0
75.25,61.05,94.18,29.88,70.72,267.53,82.64,84.29,81.35,32.46,91.2,44.66,38.7,20,70.18,91.47,20,34.54,69.92,23.2,20,71.28,22.64,56.35,75.97,36.36,86.31,98.68,71.82,46.14,128.39,109.9,94.25,43.82,94.19,84.32,108.44,46.83,59.57,109.96,102,121.23,174.77,113.85,111.51,156.35,155.28,211.74,107.95,107.17,104.03,108.44,34.42,85.74,58.85,28.64,39.27,69.09,27.16,76.24,64.28,63.12,82.89,124.91,54.72,20,72.2,30.71,35.35,47.49,121.05,131.59,29.31,45.65,110.44,54.29,73.48,75.3,31.91,75.2,20,97.06,32.86,57.48,21.87,110.56,81.36,102.52,110.3,69.91,37.37,76.5,64.57,134.06,168.43,106.07,23.95,147.33,41.95,75.16,79.79,49.04,33.73,2
89.77,673.76,734.12,748.035,297.845,738.455,546.315,555.45,608.705,543.465,465.325,587.685,777.105,1549.875,679.1,401.85,663.15,674.57,493.915,208.26,501.24,405.84,582.045,513.925,615.16,450.32,154.815,356.905,181.785,513.89,170.49,253.495,423.085,190.205,155.215,165.245,212.475,354.945,163.3,129.455,95.5,516.74,401.475,122.38,126.635,449.67,142.11,262.05,183.125,115.73,417.15,212.475,725.45,510.425,422.82,510.57,584.995,627.635,650.395,570.745,550.33,442.84,416.82,128.845,137.82,597.875,619.61,344.265,732.22,480.795,707.935,576.21,434.16,623.935,594.82,513.28,453.785,462.3,539.875,577.905,607.13,472.68,56.94,618.465,393.615,541.82,672.58,566.345,788.045,453.375,300.805,608.955,695.56,212.345,109.19,119.21,479.925,69.915,406.135,126.41,116.795,128.855,262.825,0
